class,class_index,point,start_frame,stop_frame,video_id
"['fork', 'take']","['14', '0']",1380,1366,1395,P30_103
"['fork', 'put']","['14', '1']",1405,1400,1427,P30_103
"['jug', 'take']","['66', '0']",1493,1460,1500,P30_103
"['tap', 'turn-on']","['0', '6']",1580,1573,1600,P30_103
"['jug', 'fill']","['66', '26']",1593,1580,1707,P30_103
"['tap', 'turn-off']","['0', '8']",1705,1689,1727,P30_103
"['salmon', 'scrape']","['112', '25']",393,385,645,P30_103
"['kettle', 'open']","['44', '3']",1755,1752,1780,P30_103
"['water', 'pour']","['27', '9']",1805,1796,1867,P30_103
"['tap', 'turn-on']","['0', '6']",1930,1913,1967,P30_103
"['jug', 'fill']","['66', '26']",1955,1937,1987,P30_103
"['tap', 'turn-off']","['0', '8']",1993,1977,1996,P30_103
"['water', 'pour']","['27', '9']",2068,2044,2097,P30_103
"['kettle', 'close']","['44', '4']",2105,2086,2132,P30_103
"['jug', 'put']","['66', '1']",2193,2132,2205,P30_103
"['cup', 'take']","['13', '0']",2243,2210,2269,P30_103
"['cup', 'put']","['13', '1']",2355,2289,2380,P30_103
"['tap', 'turn-on']","['0', '6']",768,727,774,P30_103
"['maker:coffee', 'put']","['50', '1']",2468,2444,2485,P30_103
"['cupboard', 'open']","['3', '3']",2568,2526,2577,P30_103
"['filter', 'take']","['77', '0']",2618,2574,2637,P30_103
"['filter', 'take']","['77', '0']",2780,2639,2813,P30_103
"['filter', 'put']","['77', '1']",2830,2818,2876,P30_103
"['cupboard', 'close']","['3', '4']",2905,2878,2925,P30_103
"['filter', 'fold']","['77', '28']",2980,2921,3077,P30_103
"['filter', 'open']","['77', '3']",3143,3077,3243,P30_103
"['filter', 'insert']","['77', '5']",3268,3159,3284,P30_103
"['plate', 'wash']","['2', '2']",780,741,1105,P30_103
"['kettle', 'turn-on']","['44', '6']",3280,3271,3302,P30_103
"['bag', 'take']","['19', '0']",3418,3354,3434,P30_103
"['bag', 'open']","['19', '3']",3518,3435,3554,P30_103
"['spoon', 'take']","['1', '0']",3593,3554,3625,P30_103
"['coffee', 'pour']","['59', '9']",3680,3586,3867,P30_103
"['bag', 'check']","['19', '24']",3818,3792,3833,P30_103
"['coffee', 'empty']","['59', '20']",3868,3792,3888,P30_103
"['bin', 'open']","['36', '3']",3955,3953,3971,P30_103
"['bag', 'open']","['19', '3']",4093,4043,4202,P30_103
"['knife', 'wash']","['4', '2']",880,858,921,P30_103
"['bin', 'open']","['36', '3']",4268,4257,4286,P30_103
"['bag', 'insert']","['19', '5']",4293,4271,4312,P30_103
"['bag', 'open']","['19', '3']",4355,4330,4458,P30_103
"['spoon', 'take']","['1', '0']",4493,4467,4515,P30_103
"['coffee', 'pour']","['59', '9']",4530,4517,4603,P30_103
"['coffee', 'pour']","['59', '9']",4618,4607,4644,P30_103
"['bag', 'put']","['19', '1']",4668,4626,4689,P30_103
"['bag', 'close']","['19', '4']",4680,4669,4743,P30_103
"['maker:coffee', 'turn-on']","['50', '6']",4755,4741,4819,P30_103
"['plate', 'wash']","['2', '2']",943,800,947,P30_103
"['bag', 'take']","['19', '0']",5155,5125,5248,P30_103
"['coffee', 'pour']","['59', '9']",5280,5256,5438,P30_103
"['bag', 'check']","['19', '24']",5480,5441,5488,P30_103
"['coffee', 'pour']","['59', '9']",5505,5486,5561,P30_103
"['maker:coffee', 'turn-off']","['50', '8']",5618,5592,5650,P30_103
"['bin', 'open']","['36', '3']",5718,5696,5729,P30_103
"['bag', 'insert']","['19', '5']",5730,5726,5764,P30_103
"['can', 'close']","['61', '4']",5818,5782,5886,P30_103
"['tap', 'turn-off']","['0', '8']",1018,978,1023,P30_103
"['can', 'put']","['61', '1']",5930,5902,5990,P30_103
"['maker:coffee', 'move']","['50', '11']",6018,5977,6032,P30_103
"['can', 'move']","['61', '11']",6055,6025,6076,P30_103
"['container', 'take']","['21', '0']",6105,6076,6141,P30_103
"['coffee', 'pour']","['59', '9']",6205,6171,6249,P30_103
"['container', 'put']","['21', '1']",6305,6297,6388,P30_103
"['salad', 'eat']","['68', '35']",6780,6740,6855,P30_103
"['fork', 'put']","['14', '1']",6905,6852,6916,P30_103
"['kettle', 'take']","['44', '0']",7918,7894,7931,P30_103
"['water', 'pour']","['27', '9']",7955,7925,8139,P30_103
"['kettle', 'put']","['44', '1']",8168,8142,8297,P30_103
"['jug', 'take']","['66', '0']",8318,8203,8453,P30_103
"['water', 'pour']","['27', '9']",8480,8444,9007,P30_103
"['jug', 'put']","['66', '1']",9018,8997,9086,P30_103
"['maker:coffee', 'take']","['50', '0']",55,1,91,P30_104
"['filter', 'insert']","['77', '5']",142,79,160,P30_104
"['jug', 'fill']","['66', '26']",618,610,706,P30_104
"['cup', 'take']","['13', '0']",10730,10600,10762,P30_104
"['jug', 'take']","['66', '0']",10792,10762,10816,P30_104
"['jug', 'put']","['66', '1']",10842,10818,10870,P30_104
"['knife', 'take']","['4', '0']",10955,10849,10959,P30_104
"['knife', 'wash']","['4', '2']",10980,10955,11038,P30_104
"['knife', 'insert']","['4', '5']",11055,11032,11070,P30_104
"['fork', 'take']","['14', '0']",11105,11042,11109,P30_104
"['fork', 'scrub']","['14', '29']",11142,11092,11251,P30_104
"['knife', 'scrub']","['4', '29']",11342,11252,11840,P30_104
"['tap', 'turn-off']","['0', '8']",718,686,725,P30_104
"['tap', 'turn-on']","['0', '6']",11468,11458,11501,P30_104
"['fork', 'wash']","['14', '2']",11555,11504,11631,P30_104
"['fork', 'insert']","['14', '5']",11742,11696,11764,P30_104
"['glass', 'take']","['10', '0']",11805,11798,11838,P30_104
"['liquid:washing', 'apply']","['22', '27']",11880,11863,11905,P30_104
"['sponge', 'take']","['9', '0']",11968,11954,11995,P30_104
"['glass', 'scrub']","['10', '29']",11980,11953,12354,P30_104
"['tap', 'turn-on']","['0', '6']",12392,12374,12394,P30_104
"['glass', 'wash']","['10', '2']",12418,12407,12943,P30_104
"['kettle', 'open']","['44', '3']",755,749,777,P30_104
"['glass', 'put']","['10', '1']",13093,13074,13169,P30_104
"['cup', 'take']","['13', '0']",13205,13169,13221,P30_104
"['cup', 'scrub']","['13', '29']",13268,13232,13566,P30_104
"['cup', 'wash']","['13', '2']",13580,13572,14007,P30_104
"['cup', 'put']","['13', '1']",14030,14024,14050,P30_104
"['tap', 'turn-off']","['0', '8']",14068,14062,14090,P30_104
"['bowl', 'empty']","['7', '20']",14118,14087,14244,P30_104
"['sponge', 'take']","['9', '0']",14293,14263,14293,P30_104
"['sponge', 'squeeze']","['9', '18']",14318,14294,14344,P30_104
"['water', 'pour']","['27', '9']",805,781,836,P30_104
"['top', 'wash']","['42', '2']",14393,14357,14527,P30_104
"['bowl', 'empty']","['7', '20']",14605,14517,14684,P30_104
"['apple', 'take']","['187', '0']",14730,14689,14752,P30_104
"['tap', 'turn-on']","['0', '6']",14780,14754,14797,P30_104
"['apple', 'wash']","['187', '2']",14868,14790,14905,P30_104
"['tap', 'turn-off']","['0', '8']",14918,14859,14932,P30_104
"['apple', 'dry']","['187', '14']",15030,14944,15341,P30_104
"['apple', 'eat']","['187', '35']",15393,15347,15537,P30_104
"['teapot', 'take']","['158', '0']",15668,15541,15709,P30_104
"['teapot', 'put']","['158', '1']",15743,15691,15869,P30_104
"['kettle', 'put']","['44', '1']",855,846,923,P30_104
"['jug', 'put']","['66', '1']",905,872,930,P30_104
"['kettle', 'turn-on']","['44', '6']",955,940,961,P30_104
"['bag', 'open']","['19', '3']",1030,963,1098,P30_104
"['apple', 'put']","['187', '1']",1305,1192,1312,P30_104
"['cup', 'take']","['13', '0']",255,235,278,P30_104
"['plate', 'take']","['2', '0']",1355,1339,1378,P30_104
"['cupboard', 'open']","['3', '3']",1392,1385,1400,P30_104
"['plate', 'put']","['2', '1']",1480,1406,1486,P30_104
"['drawer', 'open']","['8', '3']",1542,1508,1545,P30_104
"['knife', 'insert']","['4', '5']",1568,1562,1591,P30_104
"['drawer', 'close']","['8', '4']",1605,1588,1610,P30_104
"['cupboard', 'open']","['3', '3']",1655,1649,1676,P30_104
"['cupboard', 'open']","['3', '3']",1718,1701,1730,P30_104
"['cup', 'put']","['13', '1']",368,352,390,P30_104
"['tea', 'open']","['132', '3']",2068,1950,2101,P30_104
"['tea', 'smell']","['132', '75']",2168,2080,2180,P30_104
"['teapot', 'take']","['158', '0']",2280,2180,2310,P30_104
"['teapot', 'put']","['158', '1']",2342,2315,2365,P30_104
"['rest', 'take']","['109', '0']",2405,2370,2420,P30_104
"['rest', 'put']","['109', '1']",2406,2377,2409,P30_104
"['teapot', 'open']","['158', '3']",2442,2422,2486,P30_104
"['drawer', 'open']","['8', '3']",2530,2527,2568,P30_104
"['leaf', 'scoop']","['62', '16']",2792,2679,2795,P30_104
"['jug', 'take']","['66', '0']",468,444,469,P30_104
"['leaf', 'insert']","['62', '5']",2830,2788,2842,P30_104
"['leaf', 'insert']","['62', '5']",3055,2846,3065,P30_104
"['spoon', 'insert']","['1', '5']",3155,3065,3189,P30_104
"['tea', 'insert']","['132', '5']",3280,3168,3317,P30_104
"['cupboard', 'close']","['3', '4']",3330,3307,3364,P30_104
"['teapot', 'take']","['158', '0']",3567,3476,3610,P30_104
"['teapot', 'put']","['158', '1']",3680,3597,3715,P30_104
"['rest', 'put']","['109', '1']",3730,3696,3754,P30_104
"['cupboard', 'open']","['3', '3']",3855,3840,3869,P30_104
"['tea', 'put']","['132', '1']",4092,4068,4102,P30_104
"['drawer', 'close']","['8', '4']",4205,4168,4232,P30_104
"['tap', 'turn-on']","['0', '6']",4292,4268,4297,P30_104
"['sponge', 'take']","['9', '0']",4330,4307,4333,P30_104
"['sponge', 'wash']","['9', '2']",4368,4338,4375,P30_104
"['jug', 'fill']","['66', '26']",505,477,512,P30_104
"['liquid:washing', 'apply']","['22', '27']",4418,4343,4444,P30_104
"['maker:coffee', 'wash']","['50', '2']",4580,4539,4950,P30_104
"['tap', 'turn-on']","['0', '6']",4992,4954,5028,P30_104
"['maker:coffee', 'wash']","['50', '2']",5042,5008,5393,P30_104
"['tap', 'turn-off']","['0', '8']",5405,5383,5415,P30_104
"['maker:coffee', 'put']","['50', '1']",5442,5417,5467,P30_104
"['kettle', 'take']","['44', '0']",5518,5472,5548,P30_104
"['water', 'pour']","['27', '9']",5642,5568,5756,P30_104
"['cupboard', 'close']","['3', '4']",5805,5751,5814,P30_104
"['jug', 'empty']","['66', '20']",518,517,531,P30_104
"['teapot', 'close']","['158', '4']",6042,6021,6067,P30_104
"['plate', 'take']","['2', '0']",6142,6131,6158,P30_104
"['plate', 'scrub']","['2', '29']",6155,6144,6402,P30_104
"['tap', 'turn-on']","['0', '6']",6430,6406,6445,P30_104
"['plate', 'wash']","['2', '2']",6442,6442,6534,P30_104
"['sponge', 'take']","['9', '0']",6530,6513,6530,P30_104
"['sponge', 'take']","['9', '0']",6642,6638,6669,P30_104
"['jug', 'fill']","['66', '26']",542,536,580,P30_104
"['sponge', 'put']","['9', '1']",6730,6715,6731,P30_104
"['plate', 'wash']","['2', '2']",6755,6736,6909,P30_104
"['plate', 'put']","['2', '1']",6992,6884,7044,P30_104
"['spinner:salad', 'scrub']","['170', '29']",7192,7092,7391,P30_104
"['spinner:salad', 'wash']","['170', '2']",7468,7384,8217,P30_104
"['spinner:salad', 'put']","['170', '1']",8330,8212,8362,P30_104
"['spinner:salad', 'scrub']","['170', '29']",8468,8432,8780,P30_104
"['spinner:salad', 'wash']","['170', '2']",8818,8785,9125,P30_104
"['spinner:salad', 'put']","['170', '1']",9168,9143,9274,P30_104
"['spinner:salad', 'take']","['170', '0']",9305,9274,9336,P30_104
"['spinner:salad', 'wash']","['170', '2']",9405,9341,9429,P30_104
"['spinner:salad', 'scrub']","['170', '29']",9455,9444,9992,P30_104
"['tap', 'turn-on']","['0', '6']",10055,10013,10100,P30_104
"['spinner:salad', 'wash']","['170', '2']",10205,10081,10543,P30_104
"['tap', 'turn-off']","['0', '8']",10555,10542,10573,P30_104
"['cupboard', 'close']","['3', '4']",42,1,97,P30_107
"['teapot', 'insert']","['158', '5']",1268,1251,1289,P30_107
"['box', 'take']","['23', '0']",13918,13817,13929,P30_107
"['cupboard', 'open']","['3', '3']",13993,13924,14032,P30_107
"['can', 'move']","['61', '11']",14080,14037,14115,P30_107
"['box', 'take']","['23', '0']",14118,14097,14245,P30_107
"['box', 'put']","['23', '1']",14130,14000,14250,P30_107
"['lid', 'put']","['6', '1']",14193,14188,14252,P30_107
"['cupboard', 'close']","['3', '4']",14293,14292,14327,P30_107
"['towel', 'take']","['52', '0']",14393,14335,14460,P30_107
"['hand', 'dry']","['11', '14']",14418,14376,14426,P30_107
"['tap', 'turn-on']","['0', '6']",1305,1283,1346,P30_107
"['cupboard', 'close']","['3', '4']",14593,14587,14654,P30_107
"['board:chopping', 'take']","['18', '0']",14706,14655,14730,P30_107
"['board:chopping', 'put']","['18', '1']",14743,14701,14748,P30_107
"['knife', 'take']","['4', '0']",14805,14783,14838,P30_107
"['knife', 'put']","['4', '1']",14856,14835,14896,P30_107
"['towel', 'put']","['52', '1']",14930,14900,14960,P30_107
"['fridge', 'open']","['12', '3']",14980,14958,15057,P30_107
"['choi:pak', 'take']","['151', '0']",15906,15806,15946,P30_107
"['rest', 'take']","['109', '0']",1380,1376,1489,P30_107
"['choi:pak', 'put']","['151', '1']",15956,15906,15991,P30_107
"['mushroom', 'take']","['56', '0']",16106,16047,16109,P30_107
"['onion:spring', 'take']","['128', '0']",16180,16114,16191,P30_107
"['pepper', 'take']","['37', '0']",16368,16296,16486,P30_107
"['meat', 'take']","['28', '0']",16843,16745,16878,P30_107
"['corn', 'take']","['125', '0']",16906,16877,16925,P30_107
"['meat', 'put']","['28', '1']",17043,17028,17140,P30_107
"['towel', 'take']","['52', '0']",17218,17159,17226,P30_107
"['rest', 'insert']","['109', '5']",1480,1440,1490,P30_107
"['fridge', 'close']","['12', '4']",17380,17242,17425,P30_107
"['towel', 'hang']","['52', '41']",17456,17404,17581,P30_107
"['mushroom', 'check']","['56', '24']",17768,17657,18120,P30_107
"['bowl', 'empty']","['7', '20']",18193,18137,18238,P30_107
"['tap', 'turn-on']","['0', '6']",18280,18207,18316,P30_107
"['bowl', 'wash']","['7', '2']",18343,18289,18511,P30_107
"['bowl', 'put']","['7', '1']",18568,18536,18581,P30_107
"['package', 'open']","['26', '3']",18656,18582,18744,P30_107
"['mushroom', 'empty']","['56', '20']",18818,18737,18866,P30_107
"['colander', 'wash']","['39', '2']",1518,1486,1670,P30_107
"['tap', 'turn-on']","['0', '6']",18930,18903,18953,P30_107
"['package', 'open']","['26', '3']",19080,19014,19250,P30_107
"['corn', 'empty']","['125', '20']",19306,19216,19410,P30_107
"['package', 'remove']","['26', '12']",19468,19406,19544,P30_107
"['package', 'check']","['26', '24']",19643,19506,19697,P30_107
"['tap', 'turn-off']","['0', '8']",19806,19692,19825,P30_107
"['package', 'check']","['26', '24']",20218,20159,20534,P30_107
"['tap', 'turn-on']","['0', '6']",20606,20565,20623,P30_107
"['package', 'wash']","['26', '2']",20643,20614,20693,P30_107
"['package', 'insert']","['26', '5']",20780,20697,20825,P30_107
"['bin', 'insert']","['36', '5']",20855,20830,20881,P30_107
"['package', 'take']","['26', '0']",21106,20885,21126,P30_107
"['package', 'wash']","['26', '2']",21168,21121,21272,P30_107
"['package', 'insert']","['26', '5']",21381,21360,21526,P30_107
"['package', 'open']","['26', '3']",21643,21577,21740,P30_107
"['corn', 'wash']","['125', '2']",22118,21813,22476,P30_107
"['cupboard', 'open']","['3', '3']",22630,22609,22637,P30_107
"['colander', 'take']","['39', '0']",22756,22647,22782,P30_107
"['mushroom', 'wash']","['56', '2']",22930,22825,23175,P30_107
"['cup', 'wash']","['13', '2']",1805,1796,1885,P30_107
"['colander', 'insert']","['39', '5']",23393,23330,23408,P30_107
"['vegetable', 'empty']","['94', '20']",23480,23411,23699,P30_107
"['bowl', 'scrape']","['7', '25']",23793,23695,23943,P30_107
"['colander', 'shake']","['39', '15']",23993,23972,24091,P30_107
"['cupboard', 'open']","['3', '3']",24268,24260,24293,P30_107
"['bowl', 'take']","['7', '0']",24393,24285,24414,P30_107
"['colander', 'take']","['39', '0']",24493,24447,24497,P30_107
"['colander', 'put']","['39', '1']",24518,24515,24566,P30_107
"['tap', 'turn-on']","['0', '6']",24692,24690,24715,P30_107
"['bowl', 'wash']","['7', '2']",24780,24711,24800,P30_107
"['bowl', 'empty']","['7', '20']",24830,24794,24849,P30_107
"['tap', 'turn-off']","['0', '8']",24856,24836,24884,P30_107
"['choi:pak', 'remove']","['151', '12']",24992,24914,25002,P30_107
"['package', 'check']","['26', '24']",25105,25070,25579,P30_107
"['package', 'insert']","['26', '5']",25694,25594,25725,P30_107
"['maker:coffee', 'take']","['50', '0']",25792,25776,25808,P30_107
"['tap', 'turn-on']","['0', '6']",25818,25795,25821,P30_107
"['choi:pak', 'wash']","['151', '2']",25830,25801,25876,P30_107
"['choi:pak', 'divide']","['151', '52']",25892,25848,26616,P30_107
"['teapot', 'take']","['158', '0']",2018,1978,2040,P30_107
"['choi:pak', 'divide']","['151', '52']",26680,26654,27490,P30_107
"['choi:pak', 'insert']","['151', '5']",27642,27633,27684,P30_107
"['broccoli', 'take']","['101', '0']",27755,27739,27790,P30_107
"['package', 'open']","['26', '3']",27805,27767,27895,P30_107
"['broccoli', 'remove']","['101', '12']",28105,27969,28137,P30_107
"['broccoli', 'put']","['101', '1']",28180,28158,28233,P30_107
"['choi:pak', 'wash']","['151', '2']",28318,28211,29408,P30_107
"['hand', 'shake']","['11', '15']",29468,29401,29534,P30_107
"['teapot', 'empty']","['158', '20']",2055,2020,2138,P30_107
"['cupboard', 'open']","['3', '3']",29593,29580,29618,P30_107
"['bowl', 'put']","['7', '1']",29818,29780,29841,P30_107
"['bowl', 'apply']","['7', '27']",29918,29843,29960,P30_107
"['salad', 'take']","['68', '0']",29992,29957,29994,P30_107
"['fridge', 'open']","['12', '3']",30142,30072,30172,P30_107
"['chicken', 'take']","['57', '0']",30331,30177,30364,P30_107
"['salad', 'insert']","['68', '5']",30368,30352,30404,P30_107
"['chicken', 'insert']","['57', '5']",30468,30437,30500,P30_107
"['teapot', 'move']","['158', '11']",217,149,246,P30_107
"['teapot', 'put']","['158', '1']",2242,2222,2281,P30_107
"['fridge', 'close']","['12', '4']",30555,30544,30602,P30_107
"['package', 'insert']","['26', '5']",30718,30687,30731,P30_107
"['corn', 'remove']","['125', '12']",30905,30829,31311,P30_107
"['corn', 'insert']","['125', '5']",30906,30830,31025,P30_107
"['colander', 'take']","['39', '0']",31318,31315,31386,P30_107
"['mushroom', 'insert']","['56', '5']",31505,31462,31780,P30_107
"['mushroom', 'scrape']","['56', '25']",31830,31764,31895,P30_107
"['mushroom', 'take']","['56', '0']",32205,32180,32216,P30_107
"['tap', 'turn-on']","['0', '6']",2318,2303,2338,P30_107
"['mushroom', 'insert']","['56', '5']",32230,32212,32232,P30_107
"['mushroom', 'insert']","['56', '5']",32292,32262,32294,P30_107
"['leaf', 'check']","['62', '24']",32580,32487,32727,P30_107
"['leaf', 'rub']","['62', '55']",32680,32610,32712,P30_107
"['choi:pak', 'take']","['151', '0']",32906,32730,33530,P30_107
"['choi:pak', 'wash']","['151', '2']",33830,33568,33872,P30_107
"['sponge', 'wash']","['9', '2']",2380,2360,2400,P30_107
"['choi:pak', 'filter']","['151', '37']",33918,33880,33988,P30_107
"['bowl', 'take']","['7', '0']",34342,34338,34380,P30_107
"['bowl', 'put']","['7', '1']",34442,34422,34473,P30_107
"['choi:pak', 'rub']","['151', '55']",34656,34579,34732,P30_107
"['bowl', 'put']","['7', '1']",36205,36147,36233,P30_107
"['colander', 'take']","['39', '0']",36305,36281,36317,P30_107
"['tap', 'turn-on']","['0', '6']",36430,36355,36438,P30_107
"['colander', 'wash']","['39', '2']",36442,36436,36661,P30_107
"['sponge', 'wash']","['9', '2']",2630,2600,2633,P30_107
"['tap', 'turn-off']","['0', '8']",36669,36655,36691,P30_107
"['broccoli', 'take']","['101', '0']",36742,36700,36869,P30_107
"['broccoli', 'filter']","['101', '37']",36869,36854,36891,P30_107
"['broccoli', 'insert']","['101', '5']",36905,36905,36993,P30_107
"['colander', 'shake']","['39', '15']",37068,36996,37087,P30_107
"['colander', 'move']","['39', '11']",37130,37078,37160,P30_107
"['colander', 'adjust']","['39', '17']",37280,37150,37301,P30_107
"['choi:pak', 'take']","['151', '0']",37430,37404,37443,P30_107
"['leaf', 'put']","['62', '1']",37480,37444,37500,P30_107
"['liquid:washing', 'take']","['22', '0']",2668,2655,2691,P30_107
"['tap', 'turn-on']","['0', '6']",37718,37697,37754,P30_107
"['hand', 'shake']","['11', '15']",38130,38112,38142,P30_107
"['knife', 'put']","['4', '1']",38192,38175,38230,P30_107
"['board:chopping', 'move']","['18', '11']",38205,38100,38261,P30_107
"['rubbish', 'cut']","['54', '7']",38268,38239,38295,P30_107
"['board:chopping', 'put']","['18', '1']",38318,38296,38349,P30_107
"['pepper', 'take']","['37', '0']",38342,38329,38370,P30_107
"['liquid:washing', 'apply']","['22', '27']",2693,2654,2708,P30_107
"['pepper', 'put']","['37', '1']",38355,38350,38376,P30_107
"['knife', 'take']","['4', '0']",38368,38356,38383,P30_107
"['pepper', 'remove']","['37', '12']",38568,38453,38916,P30_107
"['knife', 'put']","['4', '1']",38932,38908,38960,P30_107
"['pepper', 'remove']","['37', '12']",38968,38960,39193,P30_107
"['pepper', 'put']","['37', '1']",39206,39100,39307,P30_107
"['stalk', 'take']","['210', '0']",39392,39253,39477,P30_107
"['stalk', 'insert']","['210', '5']",39480,39393,39511,P30_107
"['pith', 'remove']","['194', '12']",39769,39589,40420,P30_107
"['cup', 'take']","['13', '0']",2768,2701,2798,P30_107
"['pepper', 'cut']","['37', '7']",40442,40411,43768,P30_107
"['knife', 'put']","['4', '1']",43782,43766,43838,P30_107
"['bowl', 'take']","['7', '0']",43994,43831,44040,P30_107
"['bowl', 'take']","['7', '0']",44042,44018,44064,P30_107
"['bowl', 'put']","['7', '1']",44132,44132,44167,P30_107
"['pepper', 'cut']","['37', '7']",44192,44172,44539,P30_107
"['pepper', 'insert']","['37', '5']",44218,44206,44263,P30_107
"['pepper', 'gather']","['37', '63']",44280,44265,44308,P30_107
"['pepper', 'insert']","['37', '5']",44344,44313,44363,P30_107
"['pepper', 'gather']","['37', '63']",44380,44363,44425,P30_107
"['cup', 'wash']","['13', '2']",2818,2803,3361,P30_107
"['bowl', 'take']","['7', '0']",44580,44561,44596,P30_107
"['bowl', 'put']","['7', '1']",44605,44588,44644,P30_107
"['knife', 'take']","['4', '0']",44780,44765,44809,P30_107
"['corn', 'gather']","['125', '63']",46805,46730,46814,P30_107
"['tap', 'turn-off']","['0', '8']",3406,3381,3419,P30_107
"['corn', 'cut']","['125', '7']",46880,46877,46909,P30_107
"['corn', 'gather']","['125', '63']",46942,46921,46947,P30_107
"['corn', 'insert']","['125', '5']",46980,46951,47006,P30_107
"['corn', 'insert']","['125', '5']",47080,46962,47125,P30_107
"['knife', 'take']","['4', '0']",47142,47127,47162,P30_107
"['bowl', 'take']","['7', '0']",47155,47150,47176,P30_107
"['spinner:salad', 'take']","['170', '0']",3455,3429,3479,P30_107
"['bowl', 'put']","['7', '1']",47244,47181,47280,P30_107
"['colander', 'take']","['39', '0']",47292,47278,47323,P30_107
"['bowl', 'put']","['7', '1']",47455,47425,47469,P30_107
"['colander', 'put']","['39', '1']",47530,47463,47543,P30_107
"['tap', 'move']","['0', '11']",47642,47600,47748,P30_107
"['hand', 'wash']","['11', '2']",47780,47542,47836,P30_107
"['broccoli', 'take']","['101', '0']",47880,47835,47935,P30_107
"['broccoli', 'put']","['101', '1']",47930,47905,47988,P30_107
"['broccoli', 'take']","['101', '0']",47942,47905,47989,P30_107
"['broccoli', 'put']","['101', '1']",47980,47975,48001,P30_107
"['broccoli', 'take']","['101', '0']",48018,48001,48041,P30_107
"['broccoli', 'take']","['101', '0']",48105,48075,48118,P30_107
"['broccoli', 'put']","['101', '1']",48118,48118,48162,P30_107
"['knife', 'take']","['4', '0']",48144,48112,48146,P30_107
"['broccoli', 'cut']","['101', '7']",48206,48178,48525,P30_107
"['broccoli', 'gather']","['101', '63']",48568,48542,48589,P30_107
"['broccoli', 'insert']","['101', '5']",48592,48591,48619,P30_107
"['broccoli', 'sort']","['101', '40']",49142,49068,49187,P30_107
"['sponge', 'take']","['9', '0']",3655,3624,3690,P30_107
"['broccoli', 'sort']","['101', '40']",49955,49877,50114,P30_107
"['broccoli', 'cut']","['101', '7']",50105,50083,50507,P30_107
"['broccoli', 'insert']","['101', '5']",50668,50481,50997,P30_107
"['bowl', 'move']","['7', '11']",51005,50989,51040,P30_107
"['knife', 'take']","['4', '0']",51044,51039,51075,P30_107
"['knife', 'scrape']","['4', '25']",51092,51075,51112,P30_107
"['broccoli', 'gather']","['101', '63']",51155,51050,51193,P30_107
"['knife', 'scrape']","['4', '25']",51192,51104,51192,P30_107
"['knife', 'put']","['4', '1']",51242,51197,51260,P30_107
"['hand', 'wash']","['11', '2']",51267,51264,51317,P30_107
"['rest', 'wash']","['109', '2']",3692,3683,3739,P30_107
"['hand', 'shake']","['11', '15']",51355,51307,51383,P30_107
"['board:chopping', 'move']","['18', '11']",51617,51516,51651,P30_107
"['mushroom', 'take']","['56', '0']",51717,51694,51731,P30_107
"['mushroom', 'cut']","['56', '7']",51755,51719,51821,P30_107
"['mushroom', 'take']","['56', '0']",52082,52079,52186,P30_107
"['tap', 'turn-on']","['0', '6']",4605,4589,4639,P30_107
"['mushroom', 'cut']","['56', '7']",52955,52797,52986,P30_107
"['mushroom', 'cut']","['56', '7']",53042,52916,53341,P30_107
"['hand', 'wash']","['11', '2']",4655,4633,4717,P30_107
"['mushroom', 'put']","['56', '1']",55530,55451,55734,P30_107
"['mushroom', 'take']","['56', '0']",55805,55753,55909,P30_107
"['mushroom', 'scrape']","['56', '25']",55930,55800,55975,P30_107
"['bowl', 'take']","['7', '0']",56005,55948,56066,P30_107
"['bowl', 'put']","['7', '1']",56067,56054,56125,P30_107
"['tap', 'turn-on']","['0', '6']",56230,56204,56250,P30_107
"['rest', 'wash']","['109', '2']",4780,4770,4798,P30_107
"['hand', 'wash']","['11', '2']",56255,56254,56304,P30_107
"['tap', 'turn-off']","['0', '8']",56317,56307,56348,P30_107
"['pan', 'take']","['5', '0']",56542,56517,56712,P30_107
"['pan', 'put']","['5', '1']",56769,56741,56823,P30_107
"['towel:kitchen', 'take']","['93', '0']",56832,56806,56952,P30_107
"['pan', 'put']","['5', '1']",56907,56884,56974,P30_107
"['towel:kitchen', 'take']","['93', '0']",57005,56972,57011,P30_107
"['towel:kitchen', 'put']","['93', '1']",57030,57013,57083,P30_107
"['towel:kitchen', 'put']","['93', '1']",57067,57054,57096,P30_107
"['rest', 'insert']","['109', '5']",4805,4805,4827,P30_107
"['pan', 'insert']","['5', '5']",57130,57111,57175,P30_107
"['cupboard', 'close']","['3', '4']",57182,57180,57224,P30_107
"['meat', 'take']","['28', '0']",57257,57222,57275,P30_107
"['fork', 'move']","['14', '11']",57342,57280,57386,P30_107
"['meat', 'put']","['28', '1']",57394,57375,57420,P30_107
"['vegetable', 'take']","['94', '0']",57455,57419,57464,P30_107
"['vegetable', 'insert']","['94', '5']",57517,57485,57559,P30_107
"['package', 'open']","['26', '3']",57655,57637,57954,P30_107
"['meat', 'put']","['28', '1']",58092,58060,58240,P30_107
"['meat', 'remove']","['28', '12']",58305,58252,59814,P30_107
"['meat', 'take']","['28', '0']",59855,59823,59891,P30_107
"['meat', 'insert']","['28', '5']",59930,59926,59976,P30_107
"['meat', 'move']","['28', '11']",60130,60006,60140,P30_107
