class,class_index,start_frame,stop_frame,video_id,point
HighJump,11,2091,2319,video_validation_0000365,2330
HighJump,11,2424,2529,video_validation_0000365,2508
HighJump,11,3312,3486,video_validation_0000365,3316
HighJump,11,4359,4536,video_validation_0000365,4533
HighJump,11,5787,5955,video_validation_0000365,5850
HighJump,11,6390,6597,video_validation_0000365,6447
HighJump,11,12,84,video_validation_0000366,101
HighJump,11,147,432,video_validation_0000366,351
HighJump,11,2556,2727,video_validation_0000367,2588
HighJump,11,2784,2928,video_validation_0000367,2804
HighJump,11,2949,3072,video_validation_0000367,3035
HighJump,11,3141,3369,video_validation_0000367,3216
HighJump,11,3486,3708,video_validation_0000367,3560
HighJump,11,1200,1272,video_validation_0000368,1260
HighJump,11,1302,1434,video_validation_0000368,1440
HighJump,11,1539,1767,video_validation_0000368,1565
HighJump,11,1839,2208,video_validation_0000368,2174
HighJump,11,6081,6306,video_validation_0000368,6144
HighJump,11,7557,7875,video_validation_0000368,7749
HighJump,11,8046,8373,video_validation_0000368,8015
HighJump,11,4822,5035,video_validation_0000369,4879
HighJump,11,5149,5341,video_validation_0000369,5212
HighJump,11,6539,6761,video_validation_0000369,6539
HighJump,11,6893,7073,video_validation_0000369,6963
HighJump,11,7732,7864,video_validation_0000369,7829
HighJump,11,8011,8089,video_validation_0000369,8069
HighJump,11,8658,8766,video_validation_0000369,8708
HighJump,11,8964,9129,video_validation_0000369,9110
HighJump,11,9147,9219,video_validation_0000369,9185
HighJump,11,10043,10259,video_validation_0000369,10027
HighJump,11,10463,10645,video_validation_0000369,10643
HighJump,11,11796,11895,video_validation_0000369,11884
HighJump,11,12048,12222,video_validation_0000369,12219
HighJump,11,12608,12752,video_validation_0000369,12757
HighJump,11,12893,12992,video_validation_0000369,12905
HighJump,11,13028,13109,video_validation_0000369,13014
HighJump,11,13723,13867,video_validation_0000369,13766
HighJump,11,14104,14221,video_validation_0000369,14150
HighJump,11,15174,15321,video_validation_0000369,15291
HighJump,11,15548,15650,video_validation_0000369,15674
HighJump,11,16585,16702,video_validation_0000369,16708
HighJump,11,16966,17125,video_validation_0000369,17110
HighJump,11,18183,18342,video_validation_0000369,18188
HighJump,11,18710,18833,video_validation_0000369,18735
HighJump,11,20020,20197,video_validation_0000369,20110
HighJump,11,20350,20428,video_validation_0000369,20432
HighJump,11,22211,22346,video_validation_0000369,22210
HighJump,11,22564,22675,video_validation_0000369,22635
HighJump,11,22684,22765,video_validation_0000369,22774
HighJump,11,2592,2775,video_validation_0000370,2657
HighJump,11,2865,2964,video_validation_0000370,2890
HighJump,11,3945,4170,video_validation_0000370,4110
HighJump,11,4305,4383,video_validation_0000370,4361
HighJump,11,4392,4473,video_validation_0000370,4410
HighJump,11,5205,5358,video_validation_0000370,5376
HighJump,11,5547,5655,video_validation_0000370,5528
HighJump,11,5706,5823,video_validation_0000370,5710
HighJump,11,7173,7308,video_validation_0000370,7171
HighJump,11,7503,7593,video_validation_0000370,7505
HighJump,11,7638,7743,video_validation_0000370,7754
HighJump,11,8625,8802,video_validation_0000370,8807
HighJump,11,8916,9051,video_validation_0000370,8920
HighJump,11,9105,9219,video_validation_0000370,9242
HighJump,11,9900,10035,video_validation_0000370,9992
HighJump,11,10557,10659,video_validation_0000370,10575
HighJump,11,10698,10854,video_validation_0000370,10848
HighJump,11,11910,12054,video_validation_0000370,12071
HighJump,11,12273,12396,video_validation_0000370,12268
HighJump,11,13374,13554,video_validation_0000370,13371
HighJump,11,13902,14010,video_validation_0000370,13907
HighJump,11,14037,14127,video_validation_0000370,14132
HighJump,11,14322,14469,video_validation_0000370,14436
HighJump,11,16431,16563,video_validation_0000370,16589
HighJump,11,16884,16998,video_validation_0000370,16954
HighJump,11,17007,17091,video_validation_0000370,17000
HighJump,11,18333,18459,video_validation_0000370,18463
JavelinThrow,12,4999,5148,video_validation_0000411,5066
JavelinThrow,12,5530,5618,video_validation_0000411,5571
JavelinThrow,12,6103,6343,video_validation_0000411,6336
JavelinThrow,12,7337,7536,video_validation_0000411,7360
JavelinThrow,12,7807,8062,video_validation_0000411,8028
JavelinThrow,12,8693,8882,video_validation_0000411,8740
JavelinThrow,12,9163,9252,video_validation_0000411,9263
JavelinThrow,12,10512,10721,video_validation_0000411,10563
JavelinThrow,12,11129,11266,video_validation_0000411,11145
JavelinThrow,12,12456,12658,video_validation_0000411,12480
JavelinThrow,12,12890,13032,video_validation_0000411,13014
JavelinThrow,12,13627,13709,video_validation_0000411,13689
JavelinThrow,12,14023,14162,video_validation_0000411,14044
JavelinThrow,12,15694,15845,video_validation_0000411,15688
JavelinThrow,12,16620,16774,video_validation_0000411,16654
JavelinThrow,12,17230,17299,video_validation_0000411,17327
JavelinThrow,12,18348,18446,video_validation_0000411,18434
JavelinThrow,12,18787,18960,video_validation_0000411,18789
JavelinThrow,12,21,189,video_validation_0000412,110
JavelinThrow,12,546,681,video_validation_0000412,623
JavelinThrow,12,1302,1518,video_validation_0000412,1443
JavelinThrow,12,2106,2226,video_validation_0000412,2107
JavelinThrow,12,2850,3126,video_validation_0000412,2869
JavelinThrow,12,3492,3780,video_validation_0000412,3517
JavelinThrow,12,4323,4578,video_validation_0000412,4329
JavelinThrow,12,5256,5490,video_validation_0000412,5518
JavelinThrow,12,6279,6456,video_validation_0000412,6352
JavelinThrow,12,6903,7068,video_validation_0000412,7038
JavelinThrow,12,7431,7584,video_validation_0000412,7584
JavelinThrow,12,7992,8208,video_validation_0000412,8083
JavelinThrow,12,9072,9285,video_validation_0000412,9155
JavelinThrow,12,9762,10089,video_validation_0000412,10066
JavelinThrow,12,1278,1425,video_validation_0000413,1348
JavelinThrow,12,1750,1885,video_validation_0000413,1913
JavelinThrow,12,2308,2495,video_validation_0000413,2459
JavelinThrow,12,2702,2868,video_validation_0000413,2853
JavelinThrow,12,4840,5085,video_validation_0000413,4924
JavelinThrow,12,5985,6218,video_validation_0000413,6131
JavelinThrow,12,6560,6688,video_validation_0000413,6675
JavelinThrow,12,7292,7490,video_validation_0000413,7473
JavelinThrow,12,7775,7935,video_validation_0000413,7826
JavelinThrow,12,8890,9125,video_validation_0000413,8914
JavelinThrow,12,10225,10410,video_validation_0000413,10432
JavelinThrow,12,10640,10768,video_validation_0000413,10687
JavelinThrow,12,11785,11968,video_validation_0000413,11816
JavelinThrow,12,12272,12468,video_validation_0000413,12346
JavelinThrow,12,13350,13552,video_validation_0000413,13457
JavelinThrow,12,13778,13968,video_validation_0000413,13935
JavelinThrow,12,14610,14752,video_validation_0000413,14617
JavelinThrow,12,15122,15235,video_validation_0000413,15249
JavelinThrow,12,16007,16185,video_validation_0000413,16171
JavelinThrow,12,16492,16655,video_validation_0000413,16500
JavelinThrow,12,345,564,video_validation_0000414,413
JavelinThrow,12,576,786,video_validation_0000414,598
JavelinThrow,12,792,1068,video_validation_0000414,1008
JavelinThrow,12,1086,1368,video_validation_0000414,1289
JavelinThrow,12,1377,1518,video_validation_0000414,1421
JavelinThrow,12,1530,1752,video_validation_0000414,1596
JavelinThrow,12,1764,1857,video_validation_0000414,1791
JavelinThrow,12,2502,2670,video_validation_0000414,2655
JavelinThrow,12,2682,2826,video_validation_0000414,2794
JavelinThrow,12,3921,4080,video_validation_0000414,3943
JavelinThrow,12,4092,4308,video_validation_0000414,4314
JavelinThrow,12,4419,4629,video_validation_0000414,4449
JavelinThrow,12,6078,6354,video_validation_0000414,6338
JavelinThrow,12,6483,6639,video_validation_0000414,6658
JavelinThrow,12,6654,6993,video_validation_0000414,6682
JavelinThrow,12,7572,7704,video_validation_0000414,7621
JavelinThrow,12,7791,7923,video_validation_0000414,7911
JavelinThrow,12,8304,8445,video_validation_0000414,8292
JavelinThrow,12,8604,8850,video_validation_0000414,8874
JavelinThrow,12,579,723,video_validation_0000415,706
JavelinThrow,12,1176,1314,video_validation_0000415,1283
JavelinThrow,12,1362,1461,video_validation_0000415,1417
JavelinThrow,12,2208,2469,video_validation_0000415,2351
JavelinThrow,12,2625,2727,video_validation_0000415,2722
JavelinThrow,12,3219,3414,video_validation_0000415,3255
JavelinThrow,12,3546,3675,video_validation_0000415,3682
JavelinThrow,12,4737,4962,video_validation_0000415,4901
JavelinThrow,12,5700,5796,video_validation_0000415,5820
JavelinThrow,12,6789,6855,video_validation_0000415,6774
JavelinThrow,12,6939,7053,video_validation_0000415,7027
JavelinThrow,12,7200,7308,video_validation_0000415,7327
JavelinThrow,12,66,303,video_validation_0000416,93
JavelinThrow,12,597,735,video_validation_0000416,759
JavelinThrow,12,1653,1890,video_validation_0000416,1716
JavelinThrow,12,2283,2475,video_validation_0000416,2416
JavelinThrow,12,3675,3924,video_validation_0000416,3781
JavelinThrow,12,4428,4644,video_validation_0000416,4486
JavelinThrow,12,6018,6228,video_validation_0000416,6088
JavelinThrow,12,8028,8181,video_validation_0000416,8151
JavelinThrow,12,8451,8736,video_validation_0000416,8759
JavelinThrow,12,10509,10725,video_validation_0000416,10664
JavelinThrow,12,13971,14232,video_validation_0000416,14245
JavelinThrow,12,822,1026,video_validation_0000417,911
JavelinThrow,12,1500,1614,video_validation_0000417,1549
JavelinThrow,12,1842,2037,video_validation_0000417,2059
JavelinThrow,12,2292,2448,video_validation_0000417,2474
JavelinThrow,12,2622,2763,video_validation_0000417,2778
JavelinThrow,12,2814,2958,video_validation_0000417,2925
JavelinThrow,12,3234,3447,video_validation_0000417,3438
JavelinThrow,12,3606,3795,video_validation_0000417,3768
JavelinThrow,12,4107,4242,video_validation_0000417,4219
JavelinThrow,12,4551,4755,video_validation_0000417,4653
JavelinThrow,12,4905,5082,video_validation_0000417,4966
JavelinThrow,12,5289,5421,video_validation_0000417,5381
JavelinThrow,12,5520,5697,video_validation_0000417,5681
JavelinThrow,12,5940,6150,video_validation_0000417,5980
JavelinThrow,12,6405,6582,video_validation_0000417,6493
JavelinThrow,12,6852,7014,video_validation_0000417,6981
JavelinThrow,12,7023,7239,video_validation_0000417,7054
JavelinThrow,12,7329,7512,video_validation_0000417,7436
JavelinThrow,12,7698,7929,video_validation_0000417,7701
JavelinThrow,12,7989,8151,video_validation_0000417,7974
JavelinThrow,12,8400,8604,video_validation_0000417,8411
JavelinThrow,12,8925,9111,video_validation_0000417,9119
JavelinThrow,12,9345,9525,video_validation_0000417,9382
JavelinThrow,12,9711,9834,video_validation_0000417,9786
JavelinThrow,12,9960,10026,video_validation_0000417,9938
JavelinThrow,12,10380,10536,video_validation_0000417,10443
JavelinThrow,12,1,174,video_validation_0000418,176
JavelinThrow,12,351,546,video_validation_0000418,347
JavelinThrow,12,771,873,video_validation_0000418,848
JavelinThrow,12,942,1089,video_validation_0000418,964
JavelinThrow,12,1233,1395,video_validation_0000418,1390
JavelinThrow,12,1524,1686,video_validation_0000418,1542
JavelinThrow,12,1905,2097,video_validation_0000418,2010
JavelinThrow,12,2217,2391,video_validation_0000418,2363
JavelinThrow,12,2454,2628,video_validation_0000418,2643
JavelinThrow,12,2844,2979,video_validation_0000418,2901
JavelinThrow,12,3138,3330,video_validation_0000418,3325
JavelinThrow,12,3450,3537,video_validation_0000418,3558
JavelinThrow,12,3690,3849,video_validation_0000418,3765
JavelinThrow,12,4209,4410,video_validation_0000418,4184
JavelinThrow,12,4554,4728,video_validation_0000418,4752
JavelinThrow,12,4872,5019,video_validation_0000418,5010
JavelinThrow,12,5199,5352,video_validation_0000418,5178
JavelinThrow,12,5490,5655,video_validation_0000418,5606
JavelinThrow,12,5778,5952,video_validation_0000418,5905
JavelinThrow,12,6066,6204,video_validation_0000418,6149
JavelinThrow,12,6396,6534,video_validation_0000418,6500
JavelinThrow,12,6630,6741,video_validation_0000418,6684
JavelinThrow,12,6969,7119,video_validation_0000418,6943
JavelinThrow,12,7257,7380,video_validation_0000418,7331
JavelinThrow,12,290,468,video_validation_0000419,345
JavelinThrow,12,695,790,video_validation_0000419,671
JavelinThrow,12,1965,2165,video_validation_0000419,2088
JavelinThrow,12,2380,2608,video_validation_0000419,2553
JavelinThrow,12,3700,3880,video_validation_0000419,3815
JavelinThrow,12,4075,4160,video_validation_0000419,4169
JavelinThrow,12,5150,5330,video_validation_0000419,5223
JavelinThrow,12,5505,5615,video_validation_0000419,5614
JavelinThrow,12,6328,6542,video_validation_0000419,6438
JavelinThrow,12,7700,7835,video_validation_0000419,7676
JavelinThrow,12,8215,8305,video_validation_0000419,8333
JavelinThrow,12,10755,11005,video_validation_0000419,10865
JavelinThrow,12,11395,11542,video_validation_0000419,11484
JavelinThrow,12,12845,13035,video_validation_0000419,12962
JavelinThrow,12,13195,13385,video_validation_0000419,13402
JavelinThrow,12,14190,14305,video_validation_0000419,14316
JavelinThrow,12,14500,14718,video_validation_0000419,14485
JavelinThrow,12,15235,15378,video_validation_0000419,15363
JavelinThrow,12,15632,15782,video_validation_0000419,15645
JavelinThrow,12,17665,17835,video_validation_0000419,17841
JavelinThrow,12,18105,18212,video_validation_0000419,18192
JavelinThrow,12,20130,20325,video_validation_0000419,20345
JavelinThrow,12,21452,21625,video_validation_0000419,21584
JavelinThrow,12,415,572,video_validation_0000420,566
JavelinThrow,12,825,955,video_validation_0000420,922
JavelinThrow,12,1660,1865,video_validation_0000420,1641
JavelinThrow,12,2230,2410,video_validation_0000420,2240
JavelinThrow,12,3012,3152,video_validation_0000420,2995
JavelinThrow,12,3460,3580,video_validation_0000420,3595
JavelinThrow,12,4692,4900,video_validation_0000420,4883
JavelinThrow,12,5112,5255,video_validation_0000420,5174
JavelinThrow,12,6125,6395,video_validation_0000420,6265
JavelinThrow,12,6715,6853,video_validation_0000420,6872
JavelinThrow,12,9812,9970,video_validation_0000420,9859
JavelinThrow,12,10238,10338,video_validation_0000420,10328
JavelinThrow,12,10905,11130,video_validation_0000420,11042
JavelinThrow,12,12210,12455,video_validation_0000420,12181
JavelinThrow,12,13672,13895,video_validation_0000420,13645
JavelinThrow,12,14175,14305,video_validation_0000420,14213
JavelinThrow,12,14880,15070,video_validation_0000420,14976
JavelinThrow,12,15393,15588,video_validation_0000420,15524
JavelinThrow,12,16620,16855,video_validation_0000420,16727
JavelinThrow,12,17160,17328,video_validation_0000420,17309
JavelinThrow,12,18192,18388,video_validation_0000420,18298
JavelinThrow,12,18702,18878,video_validation_0000420,18826
JavelinThrow,12,19768,19978,video_validation_0000420,19885
JavelinThrow,12,21030,21390,video_validation_0000420,21102
JavelinThrow,12,21700,21812,video_validation_0000420,21793
LongJump,13,24,282,video_validation_0000481,25
LongJump,13,1032,1272,video_validation_0000481,1206
LongJump,13,1674,1827,video_validation_0000481,1747
LongJump,13,1878,2148,video_validation_0000481,1908
LongJump,13,2553,2766,video_validation_0000481,2753
LongJump,13,3045,3210,video_validation_0000481,3035
LongJump,13,3345,3483,video_validation_0000481,3408
LongJump,13,3873,4113,video_validation_0000481,3867
LongJump,13,4401,4515,video_validation_0000481,4506
LongJump,13,4530,4761,video_validation_0000481,4769
LongJump,13,5184,5529,video_validation_0000481,5284
LongJump,13,5766,5925,video_validation_0000481,5837
LongJump,13,5994,6123,video_validation_0000481,5998
LongJump,13,6435,6705,video_validation_0000481,6635
LongJump,13,7005,7155,video_validation_0000481,7110
LongJump,13,7182,7428,video_validation_0000481,7281
LongJump,13,7989,8298,video_validation_0000481,8130
LongJump,13,8643,8808,video_validation_0000481,8779
LongJump,13,8844,9000,video_validation_0000481,8874
LongJump,13,9417,9720,video_validation_0000481,9717
LongJump,13,9975,10128,video_validation_0000481,10124
LongJump,13,10182,10482,video_validation_0000481,10396
LongJump,13,10797,11124,video_validation_0000481,10889
LongJump,13,11415,11571,video_validation_0000481,11595
LongJump,13,11592,11841,video_validation_0000481,11653
LongJump,13,12006,12171,video_validation_0000481,11999
LongJump,13,12492,12672,video_validation_0000481,12565
LongJump,13,831,1230,video_validation_0000482,862
LongJump,13,1521,1788,video_validation_0000482,1575
LongJump,13,1971,2082,video_validation_0000482,1964
LongJump,13,1614,2127,video_validation_0000483,1653
LongJump,13,2382,2670,video_validation_0000483,2403
LongJump,13,2691,2847,video_validation_0000483,2821
LongJump,13,378,682,video_validation_0000484,473
LongJump,13,880,970,video_validation_0000484,982
LongJump,13,1955,2315,video_validation_0000484,1989
LongJump,13,2700,2805,video_validation_0000484,2730
LongJump,13,2902,3090,video_validation_0000484,2908
LongJump,13,3555,3817,video_validation_0000484,3556
LongJump,13,4038,4152,video_validation_0000484,4072
LongJump,13,4170,4378,video_validation_0000484,4198
LongJump,13,5008,5250,video_validation_0000484,5169
LongJump,13,5425,5542,video_validation_0000484,5413
LongJump,13,5580,5718,video_validation_0000484,5672
LongJump,13,6810,7082,video_validation_0000484,6947
LongJump,13,7345,7490,video_validation_0000484,7340
LongJump,13,7603,7780,video_validation_0000484,7781
LongJump,13,8518,8742,video_validation_0000484,8527
LongJump,13,9530,9828,video_validation_0000484,9765
LongJump,13,10022,10185,video_validation_0000484,10021
LongJump,13,10290,10495,video_validation_0000484,10374
LongJump,13,11335,11572,video_validation_0000484,11393
LongJump,13,11770,11902,video_validation_0000484,11742
LongJump,13,12022,12192,video_validation_0000484,12095
LongJump,13,12565,12800,video_validation_0000484,12693
LongJump,13,13007,13372,video_validation_0000484,13132
LongJump,13,13980,14285,video_validation_0000484,14166
LongJump,13,14600,14745,video_validation_0000484,14696
LongJump,13,14830,15025,video_validation_0000484,15038
LongJump,13,15828,16105,video_validation_0000484,15909
LongJump,13,16415,16520,video_validation_0000484,16470
LongJump,13,16630,16782,video_validation_0000484,16681
LongJump,13,17152,17385,video_validation_0000484,17290
LongJump,13,17535,17655,video_validation_0000484,17532
LongJump,13,17732,17888,video_validation_0000484,17710
LongJump,13,18482,18740,video_validation_0000484,18736
LongJump,13,18895,19045,video_validation_0000484,18918
LongJump,13,19175,19340,video_validation_0000484,19275
LongJump,13,20625,20812,video_validation_0000484,20747
LongJump,13,21025,21155,video_validation_0000484,21160
LongJump,13,21212,21465,video_validation_0000484,21307
LongJump,13,22298,22558,video_validation_0000484,22331
LongJump,13,22700,22832,video_validation_0000484,22688
LongJump,13,22850,23130,video_validation_0000484,22866
LongJump,13,471,741,video_validation_0000485,578
LongJump,13,1086,1437,video_validation_0000485,1322
LongJump,13,1950,2238,video_validation_0000485,2028
LongJump,13,2622,3018,video_validation_0000485,2923
LongJump,13,3906,4185,video_validation_0000485,3984
LongJump,13,4536,4902,video_validation_0000485,4641
LongJump,13,5499,5718,video_validation_0000485,5497
LongJump,13,6165,6495,video_validation_0000485,6176
LongJump,13,7161,7275,video_validation_0000485,7150
LongJump,13,306,537,video_validation_0000486,499
LongJump,13,576,765,video_validation_0000486,615
LongJump,13,777,885,video_validation_0000486,860
LongJump,13,894,1128,video_validation_0000486,947
LongJump,13,1200,1407,video_validation_0000486,1326
LongJump,13,1503,1656,video_validation_0000486,1527
LongJump,13,1746,2028,video_validation_0000486,1983
LongJump,13,1,234,video_validation_0000487,22
LongJump,13,1722,1848,video_validation_0000487,1751
LongJump,13,1857,2040,video_validation_0000487,1877
LongJump,13,2088,2226,video_validation_0000487,2175
LongJump,13,2253,2640,video_validation_0000487,2606
LongJump,13,2769,2889,video_validation_0000487,2897
LongJump,13,2910,3102,video_validation_0000487,3110
LongJump,13,3120,3411,video_validation_0000487,3275
LongJump,13,3597,3738,video_validation_0000487,3589
LongJump,13,3741,3897,video_validation_0000487,3772
LongJump,13,3927,3999,video_validation_0000487,3971
LongJump,13,4020,4185,video_validation_0000487,3994
LongJump,13,4197,4392,video_validation_0000487,4281
LongJump,13,4452,4617,video_validation_0000487,4621
LongJump,13,4956,5094,video_validation_0000487,5116
LongJump,13,5109,5232,video_validation_0000487,5168
LongJump,13,5238,5331,video_validation_0000487,5341
LongJump,13,5379,5481,video_validation_0000487,5457
LongJump,13,5637,5748,video_validation_0000487,5678
LongJump,13,5811,5880,video_validation_0000487,5807
LongJump,13,5913,6081,video_validation_0000487,5915
LongJump,13,6177,6420,video_validation_0000487,6221
LongJump,13,6453,6723,video_validation_0000487,6623
LongJump,13,6855,7257,video_validation_0000487,7141
LongJump,13,7284,7572,video_validation_0000487,7569
LongJump,13,7677,7866,video_validation_0000487,7804
LongJump,13,474,822,video_validation_0000488,447
LongJump,13,837,1080,video_validation_0000488,851
LongJump,13,1320,1548,video_validation_0000488,1467
LongJump,13,1557,1995,video_validation_0000488,1715
LongJump,13,2037,2466,video_validation_0000488,2481
LongJump,13,2487,2706,video_validation_0000488,2640
LongJump,13,2730,3192,video_validation_0000488,2928
LongJump,13,96,339,video_validation_0000489,283
LongJump,13,594,822,video_validation_0000489,784
LongJump,13,2634,2898,video_validation_0000489,2833
LongJump,13,3297,3468,video_validation_0000489,3404
LongJump,13,4710,5034,video_validation_0000489,4777
LongJump,13,5301,5490,video_validation_0000489,5465
LongJump,13,2499,2778,video_validation_0000490,2649
LongJump,13,2808,2964,video_validation_0000490,2838
LongJump,13,2982,3189,video_validation_0000490,3078
LongJump,13,3204,3345,video_validation_0000490,3342
LongJump,13,3378,3540,video_validation_0000490,3482
LongJump,13,3567,3759,video_validation_0000490,3728
LongJump,13,3807,4107,video_validation_0000490,3865
LongJump,13,4131,4353,video_validation_0000490,4316
LongJump,13,4371,4530,video_validation_0000490,4466
LongJump,13,4530,4716,video_validation_0000490,4544
LongJump,13,4743,4950,video_validation_0000490,4862
LongJump,13,4965,5136,video_validation_0000490,5158
LongJump,13,5151,5451,video_validation_0000490,5230
LongJump,13,5451,5649,video_validation_0000490,5428
LongJump,13,5649,5832,video_validation_0000490,5767
LongJump,13,6993,7083,video_validation_0000490,7027
LongJump,13,7131,7218,video_validation_0000490,7187
LongJump,13,7269,7377,video_validation_0000490,7393
LongJump,13,7446,7515,video_validation_0000490,7521
LongJump,13,7578,7656,video_validation_0000490,7655
LongJump,13,7752,7830,video_validation_0000490,7851
LongJump,13,7857,7971,video_validation_0000490,7976
LongJump,13,8010,8106,video_validation_0000490,8017
LongJump,13,8583,8640,video_validation_0000490,8556
LongJump,13,8730,8808,video_validation_0000490,8711
LongJump,13,8862,8949,video_validation_0000490,8951
LongJump,13,8994,9066,video_validation_0000490,8996
LongJump,13,9126,9222,video_validation_0000490,9245
LongJump,13,9525,9606,video_validation_0000490,9621
LongJump,13,9660,9747,video_validation_0000490,9693
LongJump,13,9810,9888,video_validation_0000490,9826
LongJump,13,10005,10086,video_validation_0000490,10031
LongJump,13,10143,10236,video_validation_0000490,10113
PoleVault,14,1713,1959,video_validation_0000661,1866
PoleVault,14,3300,3465,video_validation_0000661,3341
PoleVault,14,3474,3624,video_validation_0000661,3500
PoleVault,14,3630,3921,video_validation_0000661,3776
PoleVault,14,213,558,video_validation_0000662,462
PoleVault,14,576,924,video_validation_0000662,599
PoleVault,14,939,1287,video_validation_0000662,1257
PoleVault,14,1290,1644,video_validation_0000662,1447
PoleVault,14,1650,2220,video_validation_0000662,1734
PoleVault,14,2226,2580,video_validation_0000662,2484
PoleVault,14,2586,2907,video_validation_0000662,2652
PoleVault,14,1,222,video_validation_0000663,180
PoleVault,14,525,723,video_validation_0000663,538
PoleVault,14,1875,2169,video_validation_0000663,2049
PoleVault,14,2724,2862,video_validation_0000663,2884
PoleVault,14,2892,3099,video_validation_0000663,3073
PoleVault,14,3414,3624,video_validation_0000663,3393
PoleVault,14,3663,3912,video_validation_0000663,3785
PoleVault,14,5406,5625,video_validation_0000663,5409
PoleVault,14,5688,5883,video_validation_0000663,5721
PoleVault,14,5943,6138,video_validation_0000663,6085
PoleVault,14,6192,6384,video_validation_0000663,6332
PoleVault,14,612,897,video_validation_0000664,812
PoleVault,14,1014,1134,video_validation_0000664,1076
PoleVault,14,1305,1476,video_validation_0000664,1487
PoleVault,14,1590,1779,video_validation_0000664,1712
PoleVault,14,1917,2058,video_validation_0000664,2019
PoleVault,14,2181,2364,video_validation_0000664,2377
PoleVault,14,2562,2793,video_validation_0000664,2596
PoleVault,14,2928,3150,video_validation_0000664,3108
PoleVault,14,933,1083,video_validation_0000665,1105
PoleVault,14,1092,1227,video_validation_0000665,1183
PoleVault,14,1320,1500,video_validation_0000665,1493
PoleVault,14,1542,1686,video_validation_0000665,1642
PoleVault,14,2145,2499,video_validation_0000665,2226
PoleVault,14,2538,3099,video_validation_0000665,2627
PoleVault,14,3111,3510,video_validation_0000665,3448
LongJump,13,4608,4713,video_validation_0000665,4677
PoleVault,14,5607,5862,video_validation_0000665,5725
PoleVault,14,5868,6063,video_validation_0000665,5852
PoleVault,14,6213,6372,video_validation_0000665,6209
PoleVault,14,6381,6975,video_validation_0000665,6502
PoleVault,14,4788,5108,video_validation_0000666,5067
PoleVault,14,5408,5590,video_validation_0000666,5555
PoleVault,14,5745,5962,video_validation_0000666,5736
PoleVault,14,6795,7022,video_validation_0000666,6834
PoleVault,14,7165,7450,video_validation_0000666,7180
PoleVault,14,7845,8078,video_validation_0000666,7945
PoleVault,14,8248,8442,video_validation_0000666,8394
PoleVault,14,8778,9002,video_validation_0000666,8908
PoleVault,14,9262,9442,video_validation_0000666,9313
PoleVault,14,9625,9950,video_validation_0000666,9778
PoleVault,14,10970,11275,video_validation_0000666,11214
PoleVault,14,11378,11648,video_validation_0000666,11462
PoleVault,14,11875,12145,video_validation_0000666,11967
PoleVault,14,12342,12550,video_validation_0000666,12483
PoleVault,14,13038,13268,video_validation_0000666,13242
PoleVault,14,13457,13678,video_validation_0000666,13678
PoleVault,14,13812,14018,video_validation_0000666,13871
PoleVault,14,14205,14498,video_validation_0000666,14360
PoleVault,14,15505,15857,video_validation_0000666,15650
PoleVault,14,16070,16268,video_validation_0000666,16172
PoleVault,14,153,444,video_validation_0000667,190
PoleVault,14,888,1074,video_validation_0000667,1076
PoleVault,14,1404,1632,video_validation_0000667,1431
PoleVault,14,1,408,video_validation_0000668,42
PoleVault,14,420,690,video_validation_0000668,572
PoleVault,14,702,861,video_validation_0000668,877
PoleVault,14,870,1062,video_validation_0000668,905
PoleVault,14,1068,1188,video_validation_0000668,1145
PoleVault,14,1194,1365,video_validation_0000668,1180
PoleVault,14,1398,1521,video_validation_0000668,1495
PoleVault,14,1533,1749,video_validation_0000668,1536
PoleVault,14,1758,1899,video_validation_0000668,1857
PoleVault,14,1914,2121,video_validation_0000668,1970
PoleVault,14,2127,2349,video_validation_0000668,2217
PoleVault,14,2382,2535,video_validation_0000668,2448
PoleVault,14,2550,2754,video_validation_0000668,2591
PoleVault,14,2766,2898,video_validation_0000668,2795
PoleVault,14,2913,3096,video_validation_0000668,2928
PoleVault,14,3126,3255,video_validation_0000668,3176
PoleVault,14,3267,3459,video_validation_0000668,3327
PoleVault,14,3516,3678,video_validation_0000668,3567
PoleVault,14,3699,3894,video_validation_0000668,3764
PoleVault,14,3981,4110,video_validation_0000668,4008
PoleVault,14,4131,4356,video_validation_0000668,4249
PoleVault,14,4404,4554,video_validation_0000668,4538
PoleVault,14,4578,4776,video_validation_0000668,4684
PoleVault,14,4788,4926,video_validation_0000668,4909
PoleVault,14,4941,5163,video_validation_0000668,5077
PoleVault,14,5190,5337,video_validation_0000668,5343
PoleVault,14,5349,5550,video_validation_0000668,5441
PoleVault,14,5640,5793,video_validation_0000668,5769
PoleVault,14,5808,5991,video_validation_0000668,5925
PoleVault,14,6027,6207,video_validation_0000668,6009
PoleVault,14,6222,6438,video_validation_0000668,6450
PoleVault,14,6507,6936,video_validation_0000668,6935
PoleVault,14,6966,7119,video_validation_0000668,7138
PoleVault,14,7137,7323,video_validation_0000668,7237
PoleVault,14,7380,7542,video_validation_0000668,7428
PoleVault,14,7560,7755,video_validation_0000668,7602
PoleVault,14,7779,7980,video_validation_0000668,7906
PoleVault,14,8010,8163,video_validation_0000668,7990
PoleVault,14,8175,8319,video_validation_0000668,8259
PoleVault,14,8337,8544,video_validation_0000668,8342
PoleVault,14,8577,8733,video_validation_0000668,8756
