class,class_index,point,start_frame,stop_frame,video_id
"['powder', 'take']","['138', '0']",1738,1711,1827,P28_109
"['oven', 'turn-on']","['46', '6']",138,89,158,P28_10
"['cupboard', 'open']","['3', '3']",203,172,209,P28_10
"['bread', 'remove']","['33', '12']",916,770,943,P28_10
"['oven', 'open']","['46', '3']",992,990,1029,P28_10
"['glove', 'take']","['60', '0']",1100,1057,1107,P28_10
"['glove', 'put']","['60', '1']",1170,1125,1179,P28_10
"['bread', 'insert']","['33', '5']",1277,1177,1304,P28_10
"['oven', 'close']","['46', '4']",1337,1299,1338,P28_10
"['glove', 'put']","['60', '1']",1435,1377,1436,P28_10
"['fridge', 'open']","['12', '3']",1514,1514,1560,P28_10
"['bread', 'insert']","['33', '5']",1641,1571,1657,P28_10
"['fridge', 'close']","['12', '4']",1703,1664,1715,P28_10
"['knife', 'take']","['4', '0']",357,340,377,P28_10
"['package', 'cut']","['26', '7']",499,383,527,P28_10
"['knife', 'put']","['4', '1']",530,520,539,P28_10
"['package', 'open']","['26', '3']",647,538,673,P28_10
"['knife', 'take']","['4', '0']",689,676,706,P28_10
"['package', 'cut']","['26', '7']",734,703,742,P28_10
"['knife', 'put']","['4', '1']",765,744,767,P28_10
"['machine:washing', 'open']","['124', '3']",350,341,425,P28_110
"['liquid:washing', 'take']","['22', '0']",516,492,568,P28_110
"['clothes', 'insert']","['73', '5']",1831,1736,1942,P28_110
"['clothes', 'take']","['73', '0']",2080,2041,2150,P28_110
"['clothes', 'insert']","['73', '5']",2177,2151,2289,P28_110
"['clothes', 'take']","['73', '0']",2396,2205,2425,P28_110
"['clothes', 'insert']","['73', '5']",2491,2350,2536,P28_110
"['clothes', 'take']","['73', '0']",2596,2528,2661,P28_110
"['clothes', 'insert']","['73', '5']",2722,2714,2742,P28_110
"['clothes', 'take']","['73', '0']",2884,2867,2923,P28_110
"['clothes', 'insert']","['73', '5']",2921,2916,3021,P28_110
"['clothes', 'take']","['73', '0']",3159,3124,3174,P28_110
"['liquid:washing', 'put']","['22', '1']",638,624,677,P28_110
"['clothes', 'insert']","['73', '5']",3257,3242,3264,P28_110
"['liquid:washing', 'open']","['22', '3']",3611,3602,3689,P28_110
"['liquid:washing', 'pour']","['22', '9']",3860,3693,3951,P28_110
"['liquid:washing', 'put']","['22', '1']",4215,3944,4303,P28_110
"['liquid:washing', 'pour']","['22', '9']",4323,4147,4374,P28_110
"['machine:washing', 'close']","['124', '4']",4452,4398,4479,P28_110
"['machine:washing', 'turn-on']","['124', '6']",4525,4514,4551,P28_110
"['machine:washing', 'open']","['124', '3']",4580,4550,4632,P28_110
"['liquid:washing', 'open']","['22', '3']",4771,4768,4845,P28_110
"['liquid:washing', 'pour']","['22', '9']",5040,4853,5092,P28_110
"['clothes', 'take']","['73', '0']",912,894,994,P28_110
"['liquid:washing', 'pour']","['22', '9']",5353,5268,5368,P28_110
"['machine:washing', 'close']","['124', '4']",5443,5407,5465,P28_110
"['machine:washing', 'turn-on']","['124', '6']",5948,5519,6285,P28_110
"['package', 'throw']","['26', '13']",6528,6488,6538,P28_110
"['clothes', 'insert']","['73', '5']",1031,1003,1051,P28_110
"['clothes', 'take']","['73', '0']",1195,1149,1198,P28_110
"['clothes', 'insert']","['73', '5']",1244,1192,1246,P28_110
"['clothes', 'take']","['73', '0']",1263,1248,1458,P28_110
"['clothes', 'insert']","['73', '5']",1488,1460,1575,P28_110
"['clothes', 'take']","['73', '0']",1608,1475,1668,P28_110
"['pot', 'take']","['29', '0']",187,155,201,P28_111
"['pot', 'put']","['29', '1']",249,204,286,P28_111
"['bowl', 'put']","['7', '1']",2138,2125,2171,P28_111
"['utensil', 'wash']","['154', '2']",15238,15132,15333,P28_111
"['tap', 'turn-off']","['0', '8']",15336,15321,15354,P28_111
"['utensil', 'put']","['154', '1']",15391,15366,15401,P28_111
"['sponge', 'take']","['9', '0']",15420,15394,15430,P28_111
"['cup', 'take']","['13', '0']",15463,15451,15486,P28_111
"['cup', 'wash']","['13', '2']",15510,15491,15609,P28_111
"['cup', 'take']","['13', '0']",15644,15603,15772,P28_111
"['cup', 'put']","['13', '1']",15743,15729,15803,P28_111
"['cup', 'wash']","['13', '2']",15951,15858,16091,P28_111
"['cup', 'put']","['13', '1']",16084,16078,16138,P28_111
"['cupboard', 'close']","['3', '4']",2337,2320,2385,P28_111
"['grater', 'take']","['96', '0']",16179,16142,16183,P28_111
"['grater', 'put']","['96', '1']",16183,16168,16204,P28_111
"['plate', 'take']","['2', '0']",16209,16209,16244,P28_111
"['plate', 'wash']","['2', '2']",16372,16216,16564,P28_111
"['sponge', 'put']","['9', '1']",16592,16534,16602,P28_111
"['tap', 'turn-on']","['0', '6']",16642,16603,16743,P28_111
"['plate', 'wash']","['2', '2']",16764,16627,16965,P28_111
"['plate', 'put']","['2', '1']",17003,16962,17063,P28_111
"['cup', 'take']","['13', '0']",17090,17080,17103,P28_111
"['cup', 'wash']","['13', '2']",17186,17105,17258,P28_111
"['spoon', 'take']","['1', '0']",2454,2403,2457,P28_111
"['cup', 'wash']","['13', '2']",17285,17263,17540,P28_111
"['cup', 'put']","['13', '1']",17543,17536,17585,P28_111
"['cup', 'put']","['13', '1']",17617,17586,17671,P28_111
"['sponge', 'take']","['9', '0']",17706,17695,17728,P28_111
"['sponge', 'put']","['9', '1']",17769,17768,17791,P28_111
"['sponge', 'take']","['9', '0']",17813,17787,17825,P28_111
"['sponge', 'water']","['9', '62']",17820,17700,17829,P28_111
"['tap', 'turn-off']","['0', '8']",17884,17878,17906,P28_111
"['grater', 'wash']","['96', '2']",18147,17910,18674,P28_111
"['sponge', 'put']","['9', '1']",18690,18673,18705,P28_111
"['oatmeal', 'mix']","['127', '10']",2736,2470,3006,P28_111
"['tap', 'turn-on']","['0', '6']",18769,18743,18773,P28_111
"['grater', 'wash']","['96', '2']",18976,18774,18998,P28_111
"['tap', 'turn-off']","['0', '8']",19008,19003,19031,P28_111
"['grater', 'put']","['96', '1']",19073,19027,19076,P28_111
"['sponge', 'take']","['9', '0']",19185,19168,19194,P28_111
"['top', 'wash']","['42', '2']",19353,19214,19608,P28_111
"['top', 'wash']","['42', '2']",19916,19667,19935,P28_111
"['tap', 'turn-on']","['0', '6']",19949,19932,19973,P28_111
"['sponge', 'water']","['9', '62']",19985,19969,19992,P28_111
"['tap', 'turn-off']","['0', '8']",20000,19992,20026,P28_111
"['spoon', 'put']","['1', '1']",3048,3026,3056,P28_111
"['top', 'wash']","['42', '2']",20668,20031,20710,P28_111
"['hand', 'wash']","['11', '2']",20973,20767,21056,P28_111
"['spoon', 'take']","['1', '0']",21101,21097,21136,P28_111
"['oatmeal', 'mix']","['127', '10']",21189,21140,21495,P28_111
"['hob', 'turn-off']","['24', '8']",21522,21496,21578,P28_111
"['oatmeal', 'insert']","['127', '5']",22075,21585,22129,P28_111
"['tap', 'turn-on']","['0', '6']",22403,22393,22435,P28_111
"['pan', 'put']","['5', '1']",22444,22440,22471,P28_111
"['sponge', 'take']","['9', '0']",22503,22489,22534,P28_111
"['spoon', 'wash']","['1', '2']",22735,22564,22799,P28_111
"['tap', 'turn-on']","['0', '6']",3224,3141,3232,P28_111
"['spoon', 'put']","['1', '1']",22812,22797,22828,P28_111
"['pan', 'take']","['5', '0']",22844,22832,22862,P28_111
"['water', 'empty']","['27', '20']",22877,22861,22902,P28_111
"['pan', 'scrub']","['5', '29']",23249,22922,23301,P28_111
"['pan', 'scrub']","['5', '29']",23480,23463,23648,P28_111
"['pan', 'scrub']","['5', '29']",23872,23696,23919,P28_111
"['pan', 'scrub']","['5', '29']",24302,24150,24377,P28_111
"['sponge', 'put']","['9', '1']",24436,24420,24451,P28_111
"['sponge', 'take']","['9', '0']",24520,24451,24527,P28_111
"['tap', 'turn-off']","['0', '8']",24547,24542,24607,P28_111
"['chopstick', 'wash']","['80', '2']",3317,3263,3364,P28_111
"['liquid:washing', 'pour']","['22', '9']",24749,24599,24907,P28_111
"['liquid:washing', 'put']","['22', '1']",24993,24937,24995,P28_111
"['tap', 'turn-on']","['0', '6']",25060,25022,25074,P28_111
"['sponge', 'water']","['9', '62']",25087,25067,25107,P28_111
"['tap', 'turn-off']","['0', '8']",25094,25071,25097,P28_111
"['pan', 'take']","['5', '0']",25141,25136,25169,P28_111
"['pan', 'wash']","['5', '2']",25151,25050,25593,P28_111
"['sponge', 'put']","['9', '1']",25610,25587,25637,P28_111
"['tap', 'turn-on']","['0', '6']",25722,25697,25737,P28_111
"['pan', 'wash']","['5', '2']",26101,25738,26177,P28_111
"['fork', 'take']","['14', '0']",3437,3387,3452,P28_111
"['tap', 'turn-off']","['0', '8']",26237,26182,26240,P28_111
"['pan', 'put']","['5', '1']",26327,26233,26342,P28_111
"['hand', 'wash']","['11', '2']",26546,26450,26575,P28_111
"['banana', 'take']","['146', '0']",26730,26723,26748,P28_111
"['knife', 'take']","['4', '0']",26941,26882,26955,P28_111
"['banana', 'peel']","['146', '19']",27157,27033,27397,P28_111
"['banana', 'cut']","['146', '7']",27600,27458,28053,P28_111
"['skin', 'take']","['48', '0']",28142,28127,28158,P28_111
"['skin', 'throw']","['48', '13']",28248,28208,28277,P28_111
"['package', 'take']","['26', '0']",28403,28332,28436,P28_111
"['fork', 'wash']","['14', '2']",3461,3458,3540,P28_111
"['package', 'open']","['26', '3']",28437,28420,28620,P28_111
"['package', 'throw']","['26', '13']",28756,28680,28762,P28_111
"['package', 'take']","['26', '0']",28804,28798,28891,P28_111
"['tap', 'turn-on']","['0', '6']",28909,28904,28945,P28_111
"['blueberry', 'wash']","['178', '2']",29449,28967,29836,P28_111
"['tap', 'turn-off']","['0', '8']",29858,29839,29873,P28_111
"['package', 'put']","['26', '1']",30270,30212,30274,P28_111
"['blueberry', 'scoop']","['178', '16']",30428,30293,30447,P28_111
"['blueberry', 'insert']","['178', '5']",30468,30460,30533,P28_111
"['blueberry', 'scoop']","['178', '16']",30629,30544,30664,P28_111
"['fork', 'put']","['14', '1']",3590,3589,3610,P28_111
"['blueberry', 'insert']","['178', '5']",30759,30669,30778,P28_111
"['blueberry', 'scoop']","['178', '16']",30791,30779,30922,P28_111
"['blueberry', 'insert']","['178', '5']",30947,30920,30961,P28_111
"['spoon', 'put']","['1', '1']",31044,31017,31060,P28_111
"['fridge', 'open']","['12', '3']",31137,31108,31189,P28_111
"['blueberry', 'insert']","['178', '5']",31194,31172,31323,P28_111
"['fridge', 'close']","['12', '4']",31341,31318,31362,P28_111
"['spoon', 'take']","['1', '0']",31468,31425,31474,P28_111
"['spoon', 'wash']","['1', '2']",31595,31489,31599,P28_111
"['package', 'open']","['26', '3']",31760,31682,31933,P28_111
"['spoon', 'take']","['1', '0']",332,329,385,P28_111
"['plate', 'take']","['2', '0']",3663,3638,3671,P28_111
"['powder', 'scoop']","['138', '16']",32108,31983,32191,P28_111
"['powder', 'pour']","['138', '9']",32290,32250,32399,P28_111
"['spoon', 'put']","['1', '1']",32487,32422,32519,P28_111
"['package', 'close']","['26', '4']",32620,32524,32732,P28_111
"['cupboard', 'open']","['3', '3']",32804,32772,32805,P28_111
"['package', 'put']","['26', '1']",32813,32810,32865,P28_111
"['cupboard', 'close']","['3', '4']",32932,32919,32950,P28_111
"['drink', 'take']","['209', '0']",33102,33080,33109,P28_111
"['fridge', 'open']","['12', '3']",33143,33118,33184,P28_111
"['drink', 'insert']","['209', '5']",33309,33245,33462,P28_111
"['plate', 'wash']","['2', '2']",3675,3671,4230,P28_111
"['fridge', 'close']","['12', '4']",33491,33481,33527,P28_111
"['package', 'open']","['26', '3']",33784,33713,33951,P28_111
"['cap', 'put']","['118', '1']",33982,33947,34037,P28_111
"['spreads', 'scoop']","['115', '16']",34142,34072,34238,P28_111
"['spreads', 'pour']","['115', '9']",35316,34258,35451,P28_111
"['cap', 'take']","['118', '0']",35501,35440,35545,P28_111
"['package', 'close']","['26', '4']",35543,35475,35624,P28_111
"['cupboard', 'open']","['3', '3']",35757,35711,35767,P28_111
"['spreads', 'put']","['115', '1']",35798,35772,35818,P28_111
"['knife', 'take']","['4', '0']",35961,35938,35975,P28_111
"['plate', 'put']","['2', '1']",4251,4229,4298,P28_111
"['tap', 'turn-on']","['0', '6']",36071,36038,36078,P28_111
"['knife', 'wash']","['4', '2']",36123,36092,36131,P28_111
"['sponge', 'take']","['9', '0']",36151,36135,36162,P28_111
"['sponge', 'water']","['9', '62']",36165,36163,36202,P28_111
"['knife', 'wash']","['4', '2']",36240,36204,36338,P28_111
"['knife', 'wash']","['4', '2']",36369,36336,36403,P28_111
"['knife', 'put']","['4', '1']",36431,36424,36442,P28_111
"['sponge', 'put']","['9', '1']",36461,36460,36483,P28_111
"['tap', 'turn-off']","['0', '8']",36601,36592,36617,P28_111
"['bowl', 'take']","['7', '0']",36737,36715,36744,P28_111
"['cup', 'take']","['13', '0']",4307,4303,4341,P28_111
"['bowl', 'put']","['7', '1']",36806,36806,36827,P28_111
"['sponge', 'take']","['9', '0']",36887,36883,36902,P28_111
"['top', 'wash']","['42', '2']",37302,37058,37423,P28_111
"['top', 'wash']","['42', '2']",37664,37489,37753,P28_111
"['sponge', 'put']","['9', '1']",37748,37747,37764,P28_111
"['hand', 'wash']","['11', '2']",38010,37901,38050,P28_111
"['cup', 'wash']","['13', '2']",4403,4347,4449,P28_111
"['cup', 'put']","['13', '1']",4482,4457,4494,P28_111
"['cup', 'take']","['13', '0']",4511,4509,4545,P28_111
"['cup', 'wash']","['13', '2']",4554,4547,4610,P28_111
"['cup', 'put']","['13', '1']",4670,4647,4684,P28_111
"['grater', 'take']","['96', '0']",4710,4685,4738,P28_111
"['oatmeal', 'mix']","['127', '10']",414,390,538,P28_111
"['grater', 'wash']","['96', '2']",4800,4735,5087,P28_111
"['grater', 'put']","['96', '1']",5123,5121,5147,P28_111
"['knife', 'take']","['4', '0']",5159,5151,5203,P28_111
"['knife', 'wash']","['4', '2']",5236,5201,5273,P28_111
"['knife', 'put']","['4', '1']",5283,5278,5322,P28_111
"['colander', 'take']","['39', '0']",5339,5319,5374,P28_111
"['colander', 'wash']","['39', '2']",5466,5387,5523,P28_111
"['colander', 'put']","['39', '1']",5649,5566,5673,P28_111
"['phone', 'take']","['165', '0']",5743,5700,5768,P28_111
"['phone', 'put']","['165', '1']",5790,5773,5833,P28_111
"['heat', 'adjust']","['65', '17']",599,541,984,P28_111
"['pot', 'take']","['29', '0']",5899,5876,5946,P28_111
"['pot', 'wash']","['29', '2']",6174,5945,6380,P28_111
"['pot', 'wash']","['29', '2']",6452,6337,7060,P28_111
"['sponge', 'put']","['9', '1']",7065,7065,7109,P28_111
"['tap', 'turn-off']","['0', '8']",7142,7128,7158,P28_111
"['pot', 'put']","['29', '1']",7223,7161,7252,P28_111
"['spoon', 'take']","['1', '0']",7318,7314,7353,P28_111
"['oatmeal', 'mix']","['127', '10']",7547,7349,7958,P28_111
"['spoon', 'put']","['1', '1']",8010,7962,8016,P28_111
"['sponge', 'take']","['9', '0']",8098,8094,8154,P28_111
"['oatmeal', 'mix']","['127', '10']",1244,1008,1261,P28_111
"['liquid:washing', 'pour']","['22', '9']",8190,8178,8481,P28_111
"['liquid:washing', 'put']","['22', '1']",8507,8500,8546,P28_111
"['tap', 'turn-on']","['0', '6']",8589,8551,8627,P28_111
"['sponge', 'water']","['9', '62']",8649,8630,8666,P28_111
"['pot', 'wash']","['29', '2']",9493,8742,9550,P28_111
"['pot', 'wash']","['29', '2']",9308,9264,9509,P28_111
"['sponge', 'put']","['9', '1']",9783,9773,9803,P28_111
"['tap', 'turn-on']","['0', '6']",9851,9800,9859,P28_111
"['pot', 'wash']","['29', '2']",10022,9969,10077,P28_111
"['pot', 'wash']","['29', '2']",10408,10342,10625,P28_111
"['oatmeal', 'mix']","['127', '10']",1392,1379,1596,P28_111
"['tap', 'turn-off']","['0', '8']",10695,10662,10702,P28_111
"['pot', 'put']","['29', '1']",10776,10729,10787,P28_111
"['tap', 'turn-on']","['0', '6']",10821,10788,10884,P28_111
"['water', 'check']","['27', '24']",10898,10885,10942,P28_111
"['tap', 'turn-off']","['0', '8']",10980,10951,10988,P28_111
"['sponge', 'take']","['9', '0']",11029,10997,11032,P28_111
"['tap', 'turn-on']","['0', '6']",11091,11071,11114,P28_111
"['tap', 'turn-off']","['0', '8']",11113,11097,11126,P28_111
"['colander', 'take']","['39', '0']",11173,11147,11182,P28_111
"['colander', 'wash']","['39', '2']",11408,11182,11830,P28_111
"['spoon', 'put']","['1', '1']",1712,1666,1718,P28_111
"['sponge', 'put']","['9', '1']",11819,11810,11827,P28_111
"['tap', 'turn-on']","['0', '6']",11927,11851,11944,P28_111
"['colander', 'wash']","['39', '2']",12381,11895,12402,P28_111
"['tap', 'turn-off']","['0', '8']",12388,12385,12441,P28_111
"['colander', 'put']","['39', '1']",12512,12444,12519,P28_111
"['sponge', 'take']","['9', '0']",12531,12524,12554,P28_111
"['liquid:washing', 'take']","['22', '0']",12577,12563,12621,P28_111
"['liquid:washing', 'pour']","['22', '9']",12904,12622,13225,P28_111
"['liquid:washing', 'put']","['22', '1']",13316,13258,13319,P28_111
"['sponge', 'put']","['9', '1']",13379,13353,13393,P28_111
"['cupboard', 'open']","['3', '3']",1768,1736,1773,P28_111
"['spoon', 'take']","['1', '0']",13484,13458,13529,P28_111
"['oatmeal', 'mix']","['127', '10']",13621,13525,14200,P28_111
"['spoon', 'put']","['1', '1']",14246,14203,14247,P28_111
"['sponge', 'take']","['9', '0']",14307,14281,14325,P28_111
"['tap', 'turn-on']","['0', '6']",14352,14327,14378,P28_111
"['tap', 'turn-off']","['0', '8']",14387,14378,14407,P28_111
"['fork', 'take']","['14', '0']",14519,14400,14542,P28_111
"['fork', 'wash']","['14', '2']",14570,14547,14632,P28_111
"['fork', 'put']","['14', '1']",14669,14613,14682,P28_111
"['chopstick', 'take']","['80', '0']",14694,14661,14715,P28_111
"['bowl', 'take']","['7', '0']",2001,1886,2061,P28_111
"['chopstick', 'wash']","['80', '2']",14721,14718,14756,P28_111
"['chopstick', 'put']","['80', '1']",14769,14759,14788,P28_111
"['chopstick', 'take']","['80', '0']",14827,14791,14829,P28_111
"['chopstick', 'wash']","['80', '2']",14831,14828,14875,P28_111
"['chopstick', 'put']","['80', '1']",14894,14880,14910,P28_111
"['knife', 'take']","['4', '0']",14936,14914,14944,P28_111
"['knife', 'wash']","['4', '2']",15034,14906,15043,P28_111
"['knife', 'put']","['4', '1']",15044,14999,15047,P28_111
"['utensil', 'take']","['154', '0']",15090,15053,15094,P28_111
"['tap', 'turn-on']","['0', '6']",15112,15099,15130,P28_111
"['machine:washing', 'open']","['124', '3']",436,434,568,P28_112
"['liquid:washing', 'take']","['22', '0']",688,653,689,P28_112
"['clothes', 'put']","['73', '1']",1471,1436,1511,P28_112
"['bowl', 'wash']","['7', '2']",14725,14407,14773,P28_112
"['bowl', 'put']","['7', '1']",14838,14763,14969,P28_112
"['spoon', 'take']","['1', '0']",15089,15059,15094,P28_112
"['spoon', 'wash']","['1', '2']",15258,15107,15328,P28_112
"['spoon', 'put']","['1', '1']",15419,15346,15443,P28_112
"['sponge', 'take']","['9', '0']",15458,15449,15485,P28_112
"['sponge', 'water']","['9', '62']",15602,15490,15604,P28_112
"['sink', 'wash']","['63', '2']",15774,15712,15961,P28_112
"['top', 'wash']","['42', '2']",15872,15727,15951,P28_112
"['sponge', 'water']","['9', '62']",15945,15936,16016,P28_112
"['clothes', 'take']","['73', '0']",1593,1516,1637,P28_112
"['sink', 'wash']","['63', '2']",16166,16061,16420,P28_112
"['sponge', 'water']","['9', '62']",16442,16419,16476,P28_112
"['tap', 'turn-off']","['0', '8']",16452,16451,16487,P28_112
"['sponge', 'put']","['9', '1']",16592,16592,16635,P28_112
"['hand', 'wash']","['11', '2']",16844,16729,17181,P28_112
"['towel', 'put']","['52', '1']",17238,17163,17292,P28_112
"['bag', 'take']","['19', '0']",17418,17402,17533,P28_112
"['bag', 'put']","['19', '1']",17708,17670,17725,P28_112
"['clothes', 'put']","['73', '1']",1706,1642,1819,P28_112
"['clothes', 'take']","['73', '0']",1844,1820,2064,P28_112
"['clothes', 'put']","['73', '1']",2144,2065,2196,P28_112
"['clothes', 'take']","['73', '0']",2229,2215,2236,P28_112
"['clothes', 'put']","['73', '1']",2270,2241,2272,P28_112
"['clothes', 'take']","['73', '0']",2285,2283,2314,P28_112
"['clothes', 'put']","['73', '1']",2331,2320,2347,P28_112
"['clothes', 'take']","['73', '0']",2644,2373,2647,P28_112
"['liquid:washing', 'put']","['22', '1']",724,708,741,P28_112
"['clothes', 'put']","['73', '1']",2936,2648,2999,P28_112
"['clothes', 'take']","['73', '0']",3132,3104,3144,P28_112
"['clothes', 'put']","['73', '1']",3143,3141,3170,P28_112
"['clothes', 'take']","['73', '0']",3233,3192,3304,P28_112
"['clothes', 'put']","['73', '1']",3349,3310,3418,P28_112
"['clothes', 'take']","['73', '0']",3508,3454,3509,P28_112
"['clothes', 'put']","['73', '1']",3559,3509,3629,P28_112
"['clothes', 'take']","['73', '0']",3662,3634,3673,P28_112
"['clothes', 'put']","['73', '1']",3607,3607,3694,P28_112
"['clothes', 'take']","['73', '0']",3740,3685,3797,P28_112
"['clothes', 'take']","['73', '0']",818,775,850,P28_112
"['clothes', 'put']","['73', '1']",3787,3779,3859,P28_112
"['clothes', 'take']","['73', '0']",3927,3860,3945,P28_112
"['clothes', 'put']","['73', '1']",3965,3945,3983,P28_112
"['cap', 'take']","['118', '0']",4007,3982,4097,P28_112
"['cupboard', 'close']","['3', '4']",4100,4092,4179,P28_112
"['cap', 'put']","['118', '1']",4198,4149,4201,P28_112
"['liquid:washing', 'take']","['22', '0']",4330,4324,4369,P28_112
"['liquid:washing', 'put']","['22', '1']",4403,4370,4418,P28_112
"['bag', 'take']","['19', '0']",4459,4434,4469,P28_112
"['bag', 'put']","['19', '1']",4528,4516,4537,P28_112
"['clothes', 'put']","['73', '1']",885,862,896,P28_112
"['cupboard', 'open']","['3', '3']",4742,4737,4764,P28_112
"['liquid:washing', 'take']","['22', '0']",4831,4784,4832,P28_112
"['cupboard', 'close']","['3', '4']",4852,4830,4863,P28_112
"['sponge', 'take']","['9', '0']",4920,4882,4934,P28_112
"['liquid:washing', 'put']","['22', '1']",4986,4984,5037,P28_112
"['hob', 'remove']","['24', '12']",5106,5056,5119,P28_112
"['hob', 'put']","['24', '1']",5197,5143,5215,P28_112
"['rubbish', 'throw']","['54', '13']",5396,5386,5418,P28_112
"['hob', 'spray']","['24', '44']",5693,5601,5726,P28_112
"['liquid:washing', 'open']","['22', '3']",5799,5729,5867,P28_112
"['clothes', 'take']","['73', '0']",1107,957,1151,P28_112
"['hob', 'spray']","['24', '44']",5901,5872,6077,P28_112
"['liquid:washing', 'put']","['22', '1']",6133,6080,6136,P28_112
"['sponge', 'take']","['9', '0']",6138,6117,6143,P28_112
"['hob', 'wash']","['24', '2']",6272,6143,6536,P28_112
"['hob', 'wash']","['24', '2']",6912,6776,7084,P28_112
"['hob', 'wash']","['24', '2']",7306,7223,7541,P28_112
"['tap', 'turn-on']","['0', '6']",7607,7590,7654,P28_112
"['sponge', 'wash']","['9', '2']",7776,7656,7794,P28_112
"['tap', 'turn-off']","['0', '8']",7845,7800,7853,P28_112
"['hob', 'wash']","['24', '2']",8601,8017,8640,P28_112
"['clothes', 'put']","['73', '1']",1170,1170,1219,P28_112
"['hob', 'wash']","['24', '2']",8884,8645,8891,P28_112
"['tap', 'turn-on']","['0', '6']",8985,8938,8989,P28_112
"['sponge', 'wash']","['9', '2']",9033,9006,9047,P28_112
"['hob', 'wash']","['24', '2']",9295,9194,9522,P28_112
"['sponge', 'put']","['9', '1']",9558,9548,9590,P28_112
"['hob', 'take']","['24', '0']",9621,9594,9645,P28_112
"['hob', 'put']","['24', '1']",9732,9693,9825,P28_112
"['liquid:washing', 'take']","['22', '0']",9917,9892,9931,P28_112
"['top', 'spray']","['42', '44']",10054,9920,10060,P28_112
"['cupboard', 'open']","['3', '3']",10139,10124,10151,P28_112
"['clothes', 'take']","['73', '0']",1640,1418,1697,P28_112
"['liquid:washing', 'put']","['22', '1']",10170,10156,10194,P28_112
"['top', 'wash']","['42', '2']",10355,10265,10515,P28_112
"['top', 'wash']","['42', '2']",10572,10502,10726,P28_112
"['sponge', 'put']","['9', '1']",11118,11088,11149,P28_112
"['tap', 'turn-on']","['0', '6']",11194,11163,11211,P28_112
"['spoon', 'take']","['1', '0']",11280,11269,11306,P28_112
"['spoon', 'take']","['1', '0']",11333,11309,11342,P28_112
"['spoon', 'scrub']","['1', '29']",11513,11363,11721,P28_112
"['spoon', 'put']","['1', '1']",11733,11713,11753,P28_112
"['bowl', 'take']","['7', '0']",11786,11762,11787,P28_112
"['clothes', 'put']","['73', '1']",1332,1323,1348,P28_112
"['bowl', 'scrub']","['7', '29']",12235,11807,12479,P28_112
"['bowl', 'scrub']","['7', '29']",12120,11874,12379,P28_112
"['sponge', 'put']","['9', '1']",12435,12412,12484,P28_112
"['bowl', 'put']","['7', '1']",12664,12664,12695,P28_112
"['sponge', 'take']","['9', '0']",12717,12694,12729,P28_112
"['sponge', 'water']","['9', '62']",12753,12726,12761,P28_112
"['tap', 'turn-off']","['0', '8']",12752,12732,12764,P28_112
"['liquid:washing', 'take']","['22', '0']",12908,12783,12986,P28_112
"['liquid:washing', 'pour']","['22', '9']",13130,12950,13143,P28_112
"['liquid:washing', 'put']","['22', '1']",13344,13299,13360,P28_112
"['clothes', 'take']","['73', '0']",1376,1365,1437,P28_112
"['tap', 'turn-on']","['0', '6']",13353,13353,13391,P28_112
"['sponge', 'water']","['9', '62']",13436,13391,13447,P28_112
"['tap', 'turn-off']","['0', '8']",13435,13422,13444,P28_112
"['spoon', 'take']","['1', '0']",13478,13447,13491,P28_112
"['spoon', 'wash']","['1', '2']",13582,13491,13631,P28_112
"['spoon', 'put']","['1', '1']",13657,13631,13660,P28_112
"['bowl', 'take']","['7', '0']",13699,13665,13701,P28_112
"['bowl', 'wash']","['7', '2']",14116,13729,14166,P28_112
"['sponge', 'put']","['9', '1']",14298,14265,14327,P28_112
"['tap', 'turn-on']","['0', '6']",14359,14344,14391,P28_112
"['plate', 'take']","['2', '0']",133,131,180,P28_113
"['cupboard', 'open']","['3', '3']",281,262,292,P28_113
"['pan', 'put']","['5', '1']",1640,1606,1741,P28_113
"['label', 'remove']","['222', '12']",15262,15137,15284,P28_113
"['label', 'remove']","['222', '12']",15501,15341,15526,P28_113
"['rubbish', 'throw']","['54', '13']",15773,15700,15774,P28_113
"['pepper', 'take']","['37', '0']",16027,15938,16075,P28_113
"['pepper', 'put']","['37', '1']",16136,16104,16164,P28_113
"['tap', 'turn-on']","['0', '6']",16219,16191,16238,P28_113
"['pepper', 'take']","['37', '0']",16262,16240,16276,P28_113
"['pepper', 'wash']","['37', '2']",16705,16260,16732,P28_113
"['pepper', 'put']","['37', '1']",16752,16737,16761,P28_113
"['pepper', 'take']","['37', '0']",16770,16760,16786,P28_113
"['colander', 'take']","['39', '0']",1891,1868,1922,P28_113
"['pepper', 'wash']","['37', '2']",17028,16784,17079,P28_113
"['pepper', 'put']","['37', '1']",17099,17081,17108,P28_113
"['pepper', 'take']","['37', '0']",17125,17113,17140,P28_113
"['pepper', 'wash']","['37', '2']",17180,17138,17538,P28_113
"['pepper', 'put']","['37', '1']",17567,17528,17577,P28_113
"['tap', 'turn-off']","['0', '8']",17614,17582,17638,P28_113
"['pepper', 'take']","['37', '0']",17671,17649,17696,P28_113
"['pepper', 'put']","['37', '1']",17828,17751,17951,P28_113
"['onion:spring', 'take']","['128', '0']",18057,17966,18069,P28_113
"['tap', 'turn-on']","['0', '6']",18170,18130,18189,P28_113
"['cupboard', 'open']","['3', '3']",2050,2022,2068,P28_113
